CRASH DATE,CRASH TIME,ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2021-06-11,1900-01-01 06:00:00,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 19:33:00,10472.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,2,6,4,2,6,9,9,9,7
2021-06-11,1900-01-01 17:15:00,11368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 09:00:00,11375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 19:14:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 03:53:00,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 01:35:00,11226.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 23:35:00,10030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 15:00:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-06-11,1900-01-01 00:45:00,10468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 22:50:00,10461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6,4,2,5,3,9,9,7
2021-06-11,1900-01-01 02:52:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-06-11,1900-01-01 16:37:00,10029.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2021-06-11,1900-01-01 20:40:00,11372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 00:00:00,11206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 12:00:00,10128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 19:25:00,10002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 22:45:00,11206.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 23:31:00,11235.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 20:58:00,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 05:25:00,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,3,3,3,7
2021-06-11,1900-01-01 00:15:00,11203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 19:00:00,11355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 06:00:00,11211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,4,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 12:35:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,9,9,9,7
2021-06-11,1900-01-01 15:00:00,11212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,4,9,9,9,7
2021-06-11,1900-01-01 11:15:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 13:00:00,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 04:15:00,10304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,6,4,2,3,3,3,3,7
2021-06-11,1900-01-01 06:20:00,11207.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 20:00:00,11412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 10:30:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-06-11,1900-01-01 15:00:00,11364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-06-11,1900-01-01 02:27:00,10457.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 23:02:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 03:07:00,11208.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 05:00:00,11203.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,8,3,9,7
2021-06-11,1900-01-01 20:08:00,11219.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 01:03:00,11236.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 19:10:00,11419.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 13:00:00,11691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 17:50:00,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 19:05:00,10460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 21:45:00,10002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,10,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 23:12:00,10456.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 04:53:00,10031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 14:45:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 15:23:00,10002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 12:30:00,11201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 03:50:00,11423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 17:35:00,10451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,8,3,9,9,7
2021-06-11,1900-01-01 15:20:00,11370.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 22:10:00,11372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 15:10:00,11209.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,6,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 04:30:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 02:15:00,11206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 12:37:00,11234.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-06-11,1900-01-01 07:00:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 07:00:00,11101.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 20:33:00,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 15:00:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 10:00:00,11104.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,4,9,9,9,7
2021-06-11,1900-01-01 14:15:00,10312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 21:05:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 03:00:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 12:10:00,10451.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 15:12:00,11414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 16:00:00,11358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 00:49:00,11206.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,10,6,4,2,9,3,9,9,7
2021-06-11,1900-01-01 09:04:00,11233.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 06:30:00,11236.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 22:20:00,11436.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 09:00:00,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,3,9,9,7
2021-06-11,1900-01-01 14:00:00,11206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,9,9,9,7
2021-06-11,1900-01-01 22:55:00,11234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 00:16:00,10128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 17:20:00,11214.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 14:40:00,10456.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 22:20:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 13:00:00,11102.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 18:20:00,10472.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-06-11,1900-01-01 06:55:00,10312.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-06-11,1900-01-01 13:15:00,10017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,10,6,4,2,9,9,9,9,7
2021-06-11,1900-01-01 19:00:00,10304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 10:00:00,10312.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 14:20:00,11379.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 03:21:00,10022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2021-06-11,1900-01-01 10:53:00,10011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,2,3,9,9,7
2021-06-11,1900-01-01 16:15:00,11379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 15:50:00,10306.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,6,9,9,7
2021-06-11,1900-01-01 15:00:00,10460.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-06-11,1900-01-01 19:45:00,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 17:31:00,10024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,6,2,9,9,7
2021-06-11,1900-01-01 00:00:00,11360.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 18:50:00,11234.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,0,9,9,9,7
2021-06-11,1900-01-01 19:56:00,10029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 22:30:00,10018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 04:40:00,10009.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,8,9,9,9,7
2021-06-11,1900-01-01 14:00:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,3,9,9,7
2021-06-11,1900-01-01 04:01:00,10034.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 13:30:00,11416.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 07:38:00,11694.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 00:00:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 06:30:00,10312.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,10,6,4,2,3,9,9,9,7
2021-06-11,1900-01-01 09:30:00,10307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-06-11,1900-01-01 22:40:00,11385.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,2,3,9,9,7
2021-06-11,1900-01-01 14:30:00,11435.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-11,1900-01-01 08:57:00,10019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,9,9,9,7
2021-06-11,1900-01-01 10:20:00,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,6,4,2,3,3,3,9,7
2021-06-11,1900-01-01 17:30:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-06-11,1900-01-01 21:00:00,10460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 21:54:00,10032.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,4,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 18:43:00,11207.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-06-12,1900-01-01 09:10:00,11204.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 19:45:00,10027.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 18:30:00,11221.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 17:33:00,11216.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-06-12,1900-01-01 12:00:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-12,1900-01-01 15:18:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,5,3,9,9,7
2021-06-12,1900-01-01 21:00:00,11211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 20:25:00,10454.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 15:18:00,10472.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 00:00:00,10033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6,4,2,1,3,3,9,7
2021-06-12,1900-01-01 21:50:00,10463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,3,3,3,7
2021-06-12,1900-01-01 06:40:00,11220.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 14:20:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,6,4,2,3,7,9,9,7
2021-06-12,1900-01-01 06:00:00,11103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 18:47:00,11378.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 12:50:00,11412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-06-12,1900-01-01 15:30:00,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 15:16:00,10029.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 09:19:00,11236.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 08:38:00,10454.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 12:25:00,10305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 14:35:00,10469.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,6,9,9,7
2021-06-12,1900-01-01 17:20:00,10459.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,6,4,2,1,6,9,9,7
2021-06-12,1900-01-01 07:00:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,7,9,9,7
2021-06-12,1900-01-01 20:00:00,11367.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 18:05:00,11223.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-06-12,1900-01-01 20:10:00,11208.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 01:00:00,11354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 10:00:00,10035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 23:00:00,10470.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 21:35:00,10039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-06-12,1900-01-01 08:21:00,11377.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 13:10:00,10025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,8,3,9,9,7
2021-06-12,1900-01-01 01:15:00,10453.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 09:21:00,10036.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,2,9,9,7
2021-06-12,1900-01-01 22:50:00,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 17:36:00,10022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,9,9,9,9,7
2021-06-12,1900-01-01 10:30:00,10462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 08:05:00,11412.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 20:35:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,7,9,9,7
2021-06-12,1900-01-01 18:20:00,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 14:15:00,10310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 18:25:00,10474.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,7,9,9,9,7
2021-06-12,1900-01-01 20:35:00,11433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 16:39:00,10306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 05:35:00,11434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-06-12,1900-01-01 16:55:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 15:40:00,11214.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 11:21:00,11225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 12:18:00,10013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 15:05:00,10455.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 07:41:00,10467.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 22:40:00,11222.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,4,6,4,2,3,7,9,9,7
2021-06-12,1900-01-01 22:49:00,11362.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 05:30:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 09:00:00,11370.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 19:46:00,11205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 13:08:00,11362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-06-12,1900-01-01 18:30:00,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 16:06:00,10016.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-06-12,1900-01-01 18:59:00,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-06-12,1900-01-01 06:23:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,9,9,9,7
2021-06-12,1900-01-01 15:30:00,10463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-06-12,1900-01-01 13:55:00,10459.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,8,9,9,9,7
